Fecha_Cierre,Modulo,Tipo_Ope,Cod_Ofi,Desc_Ofi,Cta_Cliente,Operacion,Sub_Operacion,Sub_Tipo,Plazo,Monto_Desembolso_MN,Fec_Desembolso,Tasa,Total_Cuotas
31/01/2018,103,36,81,AG SANTIAGO DE CHUCO,110062,7547070,0,12,1096,22000,12/01/2018,0.2511,36
31/01/2018,101,3,2,AG CHEPEN,107786,7539236,0,1,217,6000,9/01/2018,0.3701,4
31/01/2018,103,36,82,AG TAYABAMBA,110214,7530913,0,12,547,6000,3/01/2018,0.3669,18
31/01/2018,104,2,10,AG CAJABAMBA,104454,7547586,0,7,364,2000,15/01/2018,0.4432,12
31/01/2018,101,3,2,AG CHEPEN,107799,7562238,0,1,203,10000,23/01/2018,0.3,4
31/01/2018,103,11,14,AG VIRU,110504,7562595,0,1,365,2600,23/01/2018,0.2,12
31/01/2018,103,11,5,AG ZONA FRANCA,110470,7530511,0,1,763,15000,3/01/2018,0.21,24
31/01/2018,104,7,88,EOB EL CARMEN,104822,7565970,0,1,554,10000,25/01/2018,0.305,18
31/01/2018,103,11,5,AG ZONA FRANCA,110823,7551295,0,1,365,1000,16/01/2018,0.18,12
31/01/2018,103,11,5,AG ZONA FRANCA,110823,7550935,0,1,365,4000,16/01/2018,0.2,12
31/01/2018,104,7,5,AG ZONA FRANCA,104999,7539480,0,1,1462,70000,23/01/2018,0.2168,48
31/01/2018,103,36,5,AG ZONA FRANCA,111142,7570778,0,11,371,6000,26/01/2018,0.3869,12
31/01/2018,103,36,213,EOBP CHOCOPE,111395,7557143,0,12,365,8500,19/01/2018,0.3961,12
31/01/2018,103,11,5,AG ZONA FRANCA,111663,7554970,0,1,366,1500,17/01/2018,0.25,12
31/01/2018,104,2,2,AG CHEPEN,105314,7545175,0,1,546,5000,11/01/2018,0.4221,18
31/01/2018,104,1,2,AG CHEPEN,105347,7559594,0,1,89,2500,24/01/2018,0.4911,1
31/01/2018,101,2,3,AG HUAMACHUCO,108830,7532892,0,1,365,1000,4/01/2018,0.52,12
31/01/2018,104,2,2,AG CHEPEN,105409,7573787,0,1,359,5000,29/01/2018,0.37,12
31/01/2018,101,2,204,EOB CHUGAY,109307,7541413,0,1,731,11000,12/01/2018,0.2998,24
31/01/2018,103,36,11,AG CHICLAYO,114123,7548603,0,11,1096,40000,15/01/2018,0.2085,36
31/01/2018,103,36,73,AG HUARMACA,114252,7568267,0,11,542,30000,26/01/2018,0.2891,18
31/01/2018,104,7,2,AG CHEPEN,105510,7564442,0,1,517,15000,23/01/2018,0.3178,16
31/01/2018,101,2,82,AG TAYABAMBA,109590,7557710,0,1,365,10000,19/01/2018,0.315,12
31/01/2018,104,2,2,AG CHEPEN,105536,7533959,0,1,365,1000,5/01/2018,0.5098,12
31/01/2018,101,2,3,AG HUAMACHUCO,109653,7546242,0,1,365,3000,12/01/2018,0.437,12
31/01/2018,101,3,213,EOBP CHOCOPE,111418,7549268,0,3,354,14000,15/01/2018,0.2905,4
31/01/2018,101,3,219,EOBP OTUZCO,111717,7575497,0,1,258,10000,30/01/2018,0.34,4
31/01/2018,103,36,8,AG LA ESPERANZA,116698,7571214,0,11,1102,20000,26/01/2018,0.2332,36
31/01/2018,103,11,5,AG ZONA FRANCA,116737,7577896,0,1,91,350,31/01/2018,0.18,3
31/01/2018,104,2,2,AG CHEPEN,105744,7578682,0,9990,369,2000,31/01/2018,0.4711,12
31/01/2018,103,36,9,AG CAJAMARCA,117439,7547724,0,12,728,10000,15/01/2018,0.3193,24
31/01/2018,103,36,9,AG CAJAMARCA,117908,7540165,0,13,365,5000,9/01/2018,0.4169,12
31/01/2018,103,36,10,AG CAJABAMBA,118306,7554235,0,11,1097,30000,17/01/2018,0.2502,36
31/01/2018,104,2,2,AG CHEPEN,105926,7531506,0,1,365,2300,3/01/2018,0.52,12
31/01/2018,101,3,213,EOBP CHOCOPE,112824,7549086,0,3,727,20000,16/01/2018,0.2682,16
31/01/2018,101,3,86,EOB SAN MIGUEL,112939,7545812,0,1,213,15000,12/01/2018,0.3,4
31/01/2018,104,7,2,AG CHEPEN,105997,7550202,0,6,749,20000,16/01/2018,0.215,24
31/01/2018,101,3,213,EOBP CHOCOPE,113151,7534319,0,3,255,10000,5/01/2018,0.3767,4
31/01/2018,104,7,2,AG CHEPEN,106068,7546952,0,1,364,1000,13/01/2018,0.5298,12
31/01/2018,104,2,2,AG CHEPEN,106076,7531795,0,1,727,25000,6/01/2018,0.2,24
31/01/2018,103,36,16,AG TUMBES,121371,7536882,0,12,561,2500,8/01/2018,0.6,18
31/01/2018,101,3,86,EOB SAN MIGUEL,113548,7546284,0,1,245,30000,15/01/2018,0.22,4
31/01/2018,104,7,2,AG CHEPEN,106223,7572796,0,1,368,10000,29/01/2018,0.3,12
31/01/2018,101,3,10,AG CAJABAMBA,113679,7551816,0,1,390,4000,16/01/2018,0.45,4
31/01/2018,101,2,10,AG CAJABAMBA,113818,7532826,0,1,546,6500,10/01/2018,0.357,18
31/01/2018,103,36,153,AG MOQUEGUA,125029,7554028,0,11,365,2000,18/01/2018,0.36,12
31/01/2018,104,2,2,AG CHEPEN,106384,7566886,0,1,303,2500,24/01/2018,0.4711,10
31/01/2018,101,3,10,AG CAJABAMBA,113933,7543121,0,1,277,15000,11/01/2018,0.2958,4
31/01/2018,101,3,10,AG CAJABAMBA,114061,7546726,0,1,423,11000,12/01/2018,0.2681,4
31/01/2018,101,2,10,AG CAJABAMBA,114104,7533497,0,1,242,2000,5/01/2018,0.4411,2
31/01/2018,104,2,2,AG CHEPEN,106532,7567560,0,1,371,1000,26/01/2018,0.49,12
31/01/2018,103,11,8,AG LA ESPERANZA,127498,7557023,0,1,365,1000,19/01/2018,0.19,12
31/01/2018,101,2,11,AG CHICLAYO,114266,7543628,0,1,1095,20000,16/01/2018,0.2643,36
31/01/2018,103,11,8,AG LA ESPERANZA,127851,7563490,0,1,59,300,23/01/2018,0.25,2
31/01/2018,103,10,8,AG LA ESPERANZA,127851,7576409,0,1,83,300,30/01/2018,0.25,1
31/01/2018,103,36,8,AG LA ESPERANZA,127926,7555749,0,12,379,1500,19/01/2018,0.4224,12
31/01/2018,101,3,219,EOBP OTUZCO,116319,7533521,0,1,192,2000,5/01/2018,0.48,4
31/01/2018,104,1,2,AG CHEPEN,107060,7563678,0,1,90,1600,23/01/2018,0.48,1
31/01/2018,101,1,213,EOBP CHOCOPE,116816,7563471,0,3,192,5000,23/01/2018,0.45,1
31/01/2018,101,3,213,EOBP CHOCOPE,116820,7546146,0,3,213,8000,12/01/2018,0.4092,4
31/01/2018,103,36,42,OF CORRESPONSAL BN AYABACA,131068,7545106,0,12,546,20000,12/01/2018,0.3043,18
31/01/2018,103,36,14,AG VIRU,131675,7563180,0,11,463,3000,24/01/2018,0.4494,15
31/01/2018,101,3,86,EOB SAN MIGUEL,117188,7538265,0,1,211,20000,8/01/2018,0.2393,4
31/01/2018,101,3,86,EOB SAN MIGUEL,117307,7537153,0,3,183,9000,8/01/2018,0.4101,4
31/01/2018,101,3,213,EOBP CHOCOPE,117359,7534270,0,3,284,5000,5/01/2018,0.4258,4
31/01/2018,101,3,213,EOBP CHOCOPE,117411,7534253,0,3,257,4000,5/01/2018,0.4593,4
31/01/2018,101,2,9,AG CAJAMARCA,117762,7542239,0,3,365,1000,10/01/2018,0.481,12
31/01/2018,103,36,67,AG CHACHAPOYAS,134064,7557762,0,12,731,30000,19/01/2018,0.2543,24
31/01/2018,104,2,2,AG CHEPEN,107872,7530886,0,1,181,3000,3/01/2018,0.42,6
31/01/2018,101,3,59,AG CHOTA,117823,7555134,0,1,211,10000,18/01/2018,0.2958,4
31/01/2018,104,2,3,AG HUAMACHUCO,107976,7572857,0,9990,308,2000,29/01/2018,0.419,10
31/01/2018,104,1,10,AG CAJABAMBA,108006,7533997,0,1,90,30000,5/01/2018,0.2,1
31/01/2018,101,2,10,AG CAJABAMBA,118217,7543191,0,1,424,2500,11/01/2018,0.4431,12
31/01/2018,101,2,10,AG CAJABAMBA,118325,7568317,0,3,357,1200,29/01/2018,0.4798,12
31/01/2018,101,2,10,AG CAJABAMBA,118359,7539333,0,1,365,1000,9/01/2018,0.54,12
31/01/2018,101,2,10,AG CAJABAMBA,118388,7543114,0,1,369,1000,11/01/2018,0.4798,4
31/01/2018,103,36,12,AG PIURA,137700,7545768,0,11,551,5000,12/01/2018,0.3961,18
31/01/2018,103,36,12,AG PIURA,138320,7547688,0,11,366,5000,13/01/2018,0.3669,12
31/01/2018,104,2,10,AG CAJABAMBA,108120,7576324,0,9990,358,2000,30/01/2018,0.448,12
31/01/2018,103,36,13,AG SULLANA,138488,7556339,0,12,930,8000,18/01/2018,0.3969,30
31/01/2018,104,2,3,AG HUAMACHUCO,108146,7557680,0,1,424,10000,19/01/2018,0.3304,12
31/01/2018,103,11,14,AG VIRU,139069,7567990,0,1,739,10000,25/01/2018,0.18,24
31/01/2018,104,2,204,EOB CHUGAY,108156,7536886,0,6,544,13000,8/01/2018,0.2978,18
31/01/2018,104,2,3,AG HUAMACHUCO,108163,7431696,0,6,730,60000,15/01/2018,0.2007,24
31/01/2018,101,3,11,AG CHICLAYO,119253,7567318,0,1,218,10000,26/01/2018,0.325,4
31/01/2018,101,3,206,EOBP LA UNIÓN,119692,7567121,0,1,233,6000,24/01/2018,0.4,4
31/01/2018,103,36,14,AG VIRU,140620,7561494,0,12,378,5000,22/01/2018,0.3769,12
31/01/2018,101,2,80,AG CHULUCANAS,119703,7530251,0,1,546,6500,4/01/2018,0.3915,18
31/01/2018,104,2,3,AG HUAMACHUCO,108190,7576785,0,1000,548,8000,31/01/2018,0.4121,18
31/01/2018,101,2,210,EOB MORROPON,119850,7544594,0,1,365,2000,12/01/2018,0.5,12
31/01/2018,101,3,206,EOBP LA UNIÓN,119955,7566901,0,1,233,4000,24/01/2018,0.45,4
31/01/2018,101,3,206,EOBP LA UNIÓN,119956,7538005,0,3,242,5000,8/01/2018,0.45,4
31/01/2018,103,36,154,AG TACNA CONO NORTE,142107,7570090,0,34,385,2000,26/01/2018,0.3208,12
31/01/2018,103,36,114,AG AVELINO CACERES,142159,7541956,0,34,243,900,10/01/2018,0.41,6
31/01/2018,101,3,13,AG SULLANA,120294,7559745,0,1,211,10000,22/01/2018,0.38,2
31/01/2018,103,36,114,AG AVELINO CACERES,142159,7557074,0,13,730,15000,18/01/2018,0.3,24
31/01/2018,104,1,81,AG SANTIAGO DE CHUCO,108291,7574262,0,6,83,5000,30/01/2018,0.3701,1
31/01/2018,103,36,104,AG CORIRE,143605,7567178,0,34,1107,40000,25/01/2018,0.23,36
31/01/2018,101,3,15,AG CHIMBOTE,121000,7574956,0,3,386,15000,30/01/2018,0.3258,4
31/01/2018,104,2,3,AG HUAMACHUCO,108388,7533026,0,4,731,15000,5/01/2018,0.34,24
31/01/2018,101,3,15,AG CHIMBOTE,121059,7542318,0,1,222,3000,10/01/2018,0.3964,4
31/01/2018,101,1,17,AG BARRANCA,121652,7535972,0,1,191,17000,6/01/2018,0.4289,1
31/01/2018,104,2,3,AG HUAMACHUCO,108433,7536922,0,9990,364,1500,9/01/2018,0.5198,10
31/01/2018,103,2,82,AG TAYABAMBA,145389,7532711,0,1,152,500,5/01/2018,0.7548,5
31/01/2018,101,2,54,AG BAMBAMARCA,122061,7558799,0,3,423,1500,20/01/2018,0.56,12
31/01/2018,101,2,55,AG OLMOS,122135,7551017,0,1,212,12000,16/01/2018,0.3258,5
31/01/2018,103,11,5,AG ZONA FRANCA,146387,7559876,0,1,243,8000,22/01/2018,0.2,8
31/01/2018,104,2,3,AG HUAMACHUCO,108555,7559910,0,1,366,2000,20/01/2018,0.4911,12
31/01/2018,103,36,9,AG CAJAMARCA,148463,7529311,0,12,364,1800,3/01/2018,0.4793,12
31/01/2018,101,3,67,AG CHACHAPOYAS,123175,7553117,0,1,240,10000,17/01/2018,0.2958,4
31/01/2018,101,2,73,AG HUARMACA,123378,7564875,0,1,240,3000,24/01/2018,0.4,2
31/01/2018,101,1,101,AG CAMANA,123406,7562685,0,4,150,21000,23/01/2018,0.26,1
31/01/2018,104,2,3,AG HUAMACHUCO,108653,7540108,0,9990,365,5000,9/01/2018,0.3901,12
31/01/2018,101,1,104,AG CORIRE,123597,7574121,0,1,95,1000,29/01/2018,0.5,1
31/01/2018,101,1,104,AG CORIRE,123601,7569041,0,1,160,5000,26/01/2018,0.4,1
31/01/2018,101,2,109,AG LA JOYA,123808,7552566,0,1,363,3000,18/01/2018,0.42,12
31/01/2018,101,1,109,AG LA JOYA,123812,7532509,0,1,270,5000,4/01/2018,0.35,1
31/01/2018,104,7,82,AG TAYABAMBA,108757,7567270,0,6,373,10000,25/01/2018,0.3,12
31/01/2018,101,1,119,AG CHUQUIBAMBA,123933,7529328,0,1,180,3000,3/01/2018,0.375,1
31/01/2018,104,1,82,AG TAYABAMBA,108773,7548880,0,6,90,10000,16/01/2018,0.2514,1
31/01/2018,104,2,3,AG HUAMACHUCO,108817,7563736,0,1,455,10000,23/01/2018,0.3078,15
31/01/2018,103,36,17,AG BARRANCA,152330,7539558,0,12,1094,20000,10/01/2018,0.2888,36
31/01/2018,104,2,3,AG HUAMACHUCO,108875,7576089,0,1,182,500,31/01/2018,0.6355,6
31/01/2018,101,2,195,EOB HUANCANE,124988,7534486,0,3,546,8000,8/01/2018,0.3702,18
31/01/2018,101,2,16,AG TUMBES,125046,7556596,0,3,457,3500,18/01/2018,0.4258,15
31/01/2018,104,2,3,AG HUAMACHUCO,108916,7568512,0,1,369,20000,29/01/2018,0.2,12
31/01/2018,103,36,112,AG COCACHACRA,154425,7555307,0,34,365,13000,18/01/2018,0.29,12
31/01/2018,101,3,2,AG CHEPEN,125311,7530525,0,1,180,10000,6/01/2018,0.3358,4
31/01/2018,104,2,3,AG HUAMACHUCO,109116,7543006,0,6,365,3000,11/01/2018,0.42,12
31/01/2018,103,36,109,AG LA JOYA,155522,7562763,0,34,364,5000,23/01/2018,0.4,12
31/01/2018,101,1,162,OF CORRESPONSAL BN CANDARAVE,125578,7550953,0,3,180,4000,19/01/2018,0.33,1
31/01/2018,103,36,153,AG MOQUEGUA,155967,7528152,0,11,365,3000,4/01/2018,0.28,12
31/01/2018,103,2,66,AG TARAPOTO,156994,7574171,0,1,371,2000,30/01/2018,0.72,12
31/01/2018,101,2,66,AG TARAPOTO,126105,7570988,0,1,361,3000,26/01/2018,0.4224,12
31/01/2018,104,1,3,AG HUAMACHUCO,109252,7550219,0,6,90,1700,16/01/2018,0.4998,1
31/01/2018,101,3,219,EOBP OTUZCO,127073,7544412,0,1,213,18000,12/01/2018,0.2813,4
31/01/2018,104,2,3,AG HUAMACHUCO,109326,7571615,0,9990,372,1000,29/01/2018,0.4818,12
31/01/2018,103,36,178,AG MOYOBAMBA,158938,7549823,0,11,564,3200,16/01/2018,0.3319,18
31/01/2018,101,3,213,EOBP CHOCOPE,127570,7537841,0,3,211,7000,8/01/2018,0.3701,4
31/01/2018,101,1,213,EOBP CHOCOPE,127652,7543229,0,1,420,9000,12/01/2018,0.4176,1
31/01/2018,104,2,3,AG HUAMACHUCO,109414,7578632,0,1,731,35000,31/01/2018,0.2196,24
31/01/2018,101,2,213,EOBP CHOCOPE,127652,7557709,0,1,364,5000,22/01/2018,0.3801,12
31/01/2018,101,1,213,EOBP CHOCOPE,127740,7548965,0,3,183,3500,15/01/2018,0.47,1
31/01/2018,104,2,3,AG HUAMACHUCO,109503,7561636,0,6,546,30000,22/01/2018,0.2,18
31/01/2018,104,2,82,AG TAYABAMBA,109498,7533553,0,6,394,2000,6/01/2018,0.4831,12
31/01/2018,101,3,2,AG CHEPEN,128225,7563076,0,1,193,5000,23/01/2018,0.3702,4
31/01/2018,101,3,213,EOBP CHOCOPE,128442,7549826,0,3,542,18000,19/01/2018,0.3215,10
31/01/2018,104,2,3,AG HUAMACHUCO,109698,7572795,0,1,736,20000,30/01/2018,0.201,24
31/01/2018,101,3,9,AG CAJAMARCA,128552,7571983,0,1,243,15000,31/01/2018,0.295,4
31/01/2018,101,2,86,EOB SAN MIGUEL,128608,7542708,0,3,365,3000,10/01/2018,0.43,12
31/01/2018,104,2,3,AG HUAMACHUCO,109786,7555359,0,6,366,10000,31/01/2018,0.3158,12
31/01/2018,104,2,81,AG SANTIAGO DE CHUCO,109866,7534861,0,9990,550,20000,5/01/2018,0.2,18
31/01/2018,101,3,86,EOB SAN MIGUEL,128857,7537038,0,1,182,2000,8/01/2018,0.6,4
31/01/2018,104,1,81,AG SANTIAGO DE CHUCO,109981,7522242,0,5000,90,2500,4/01/2018,0.4511,1
31/01/2018,101,2,10,AG CAJABAMBA,129020,7554178,0,1,181,500,17/01/2018,0.62,6
31/01/2018,101,3,10,AG CAJABAMBA,129066,7560813,0,1,541,20000,22/01/2018,0.22,6
31/01/2018,104,7,81,AG SANTIAGO DE CHUCO,110071,7532974,0,6,729,25000,5/01/2018,0.2333,24
31/01/2018,104,7,79,EOB SIHUAS,110194,7538577,0,6,546,45000,9/01/2018,0.2219,18
31/01/2018,104,1,81,AG SANTIAGO DE CHUCO,110436,7545841,0,6,90,15000,12/01/2018,0.3,1
31/01/2018,104,7,82,AG TAYABAMBA,110215,7536953,0,6,546,10000,8/01/2018,0.2978,18
31/01/2018,101,2,42,OF CORRESPONSAL BN AYABACA,129393,7564687,0,1,735,20000,27/01/2018,0.2733,24
31/01/2018,104,2,8,AG LA ESPERANZA,110509,7544451,0,1,369,20000,11/01/2018,0.222,12
31/01/2018,101,3,10,AG CAJABAMBA,129525,7535179,0,1,272,2000,5/01/2018,0.4411,4
31/01/2018,104,7,5,AG ZONA FRANCA,110526,7576200,0,1,377,40000,30/01/2018,0.2,12
31/01/2018,101,2,11,AG CHICLAYO,129650,7548385,0,1,365,3000,15/01/2018,0.39,12
31/01/2018,101,2,73,AG HUARMACA,129710,7529275,0,1,304,5000,2/01/2018,0.44,2
31/01/2018,104,2,8,AG LA ESPERANZA,110730,7568441,0,6,359,10000,25/01/2018,0.287,12
31/01/2018,104,2,15,AG CHIMBOTE,110774,7536733,0,6,727,15000,9/01/2018,0.2998,24
31/01/2018,101,3,11,AG CHICLAYO,129940,7562481,0,1,215,25000,29/01/2018,0.245,4
31/01/2018,101,3,207,EOBP CUTERVO,129961,7558127,0,1,202,10000,19/01/2018,0.3158,4
31/01/2018,104,2,7,AG EL PORVENIR,110992,7543185,0,1,364,3000,12/01/2018,0.4364,12
31/01/2018,104,2,5,AG ZONA FRANCA,111002,7566114,0,1,365,2000,24/01/2018,0.4035,12
31/01/2018,104,2,7,AG EL PORVENIR,111172,7569333,0,1000,553,6000,26/01/2018,0.4241,18
31/01/2018,101,2,25,OF CORRESPONSAL BN  MONTERO,130976,7528902,0,99,730,7000,4/01/2018,0.385,24
31/01/2018,104,2,5,AG ZONA FRANCA,111190,7568636,0,5000,553,20000,26/01/2018,0.22,18
