Fecha_Cierre,Modulo,Tipo_Ope,Cod_Ofi,Desc_Ofi,Cta_Cliente,Operacion,Sub_Operacion,Sub_Tipo,Plazo,Monto_Desembolso_MN,Fec_Desembolso,Tasa,Total_Cuotas
31/03/2018,104,7,3,AG HUAMACHUCO,100712,7655779,0,6,185,8000,16/03/2018,0.3701,6
31/03/2018,104,2,3,AG HUAMACHUCO,100713,7637832,0,1000,184,6000,8/03/2018,0.4,6
31/03/2018,104,2,132,AG URCOS,160814,7672826,0,1000,371,5500,26/03/2018,0.3633,12
31/03/2018,101,1,161,OF CORRESPONSAL BN TARATA,161931,7641083,0,3,186,5000,9/03/2018,0.3767,1
31/03/2018,101,1,213,EOBP CHOCOPE,101541,7647461,0,3,180,5000,12/03/2018,0.44,1
31/03/2018,103,36,108,AG CAYMA,168561,7666131,0,34,92,500,23/03/2018,0.3458,3
31/03/2018,104,1,112,AG COCACHACRA,160870,7660133,0,6,90,1000,21/03/2018,0.459,1
31/03/2018,101,2,73,AG HUARMACA,162005,7634204,0,1,374,3000,6/03/2018,0.4,4
31/03/2018,101,2,86,EOB SAN MIGUEL,101608,7648000,0,1,365,1000,12/03/2018,0.5,12
31/03/2018,103,11,5,AG ZONA FRANCA,101170,7674272,0,1,371,3500,27/03/2018,0.2,12
31/03/2018,102,11,155,AG TACNA CONO SUR,197376,7657831,0,8,184,800,17/03/2018,0.7548,6
31/03/2018,103,36,107,AG C.C. LA NEGRITA,169145,7669805,0,34,364,4000,24/03/2018,0.365,12
31/03/2018,104,2,8,AG LA ESPERANZA,100868,7633930,0,6,365,1500,5/03/2018,0.4898,12
31/03/2018,104,1,119,AG CHUQUIBAMBA,160925,7646322,0,6,90,1000,20/03/2018,0.439,1
31/03/2018,101,2,10,AG CAJABAMBA,102071,7635298,0,1,1096,20000,6/03/2018,0.22,36
31/03/2018,102,32,68,AG ANDAHUAYLAS,159308,7651356,0,30,365,1000,14/03/2018,0.6478,12
31/03/2018,101,1,88,EOB EL CARMEN,162383,7636987,0,1,180,4000,7/03/2018,0.4466,1
31/03/2018,103,10,130,AG AYACUCHO,169511,7676943,0,1,80,300,27/03/2018,0.2,1
31/03/2018,103,11,5,AG ZONA FRANCA,101274,7655926,0,1,731,14000,16/03/2018,0.18,24
31/03/2018,103,11,8,AG LA ESPERANZA,101396,7679202,0,1,367,890,31/03/2018,0.18,12
31/03/2018,102,11,104,AG CORIRE,204137,7598427,0,7,378,2000,28/03/2018,0.8165,12
31/03/2018,101,1,213,EOBP CHOCOPE,102401,7659550,0,3,180,5000,19/03/2018,0.41,1
31/03/2018,103,11,5,AG ZONA FRANCA,101489,7631283,0,1,368,6000,2/03/2018,0.18,12
31/03/2018,103,11,5,AG ZONA FRANCA,101590,7633389,0,1,365,2000,5/03/2018,0.18,12
31/03/2018,104,2,7,AG EL PORVENIR,101249,7638459,0,1,549,12000,7/03/2018,0.3114,18
31/03/2018,101,3,10,AG CAJABAMBA,102619,7668701,0,1,1053,20000,23/03/2018,0.2289,10
31/03/2018,103,36,151,AG TACNA,171154,7631487,0,34,549,1010,2/03/2018,0.5,18
31/03/2018,103,36,153,AG MOQUEGUA,171250,7649705,0,11,1145,45000,15/03/2018,0.251,36
31/03/2018,104,2,81,AG SANTIAGO DE CHUCO,101306,7670368,0,6,730,50000,24/03/2018,0.2,24
31/03/2018,104,1,109,AG LA JOYA,161166,7636969,0,1,91,30000,12/03/2018,0.27,1
31/03/2018,101,3,5,AG ZONA FRANCA,103125,7639741,0,1,395,30000,9/03/2018,0.22,4
31/03/2018,104,1,62,AG PAITA,161270,7632799,0,6,75,20000,5/03/2018,0.2178,1
31/03/2018,101,1,102,AG AREQUIPA,163354,7653368,0,1,241,20000,16/03/2018,0.28,1
31/03/2018,101,1,101,AG CAMANA,163469,7650925,0,1,37,3500,14/03/2018,0.3002,1
31/03/2018,103,11,120,AG CUZCO,172488,7643108,0,1,732,4300,9/03/2018,0.18,24
31/03/2018,104,2,5,AG ZONA FRANCA,101611,7656095,0,6,366,5000,17/03/2018,0.3163,12
31/03/2018,102,11,81,AG SANTIAGO DE CHUCO,223466,7660520,0,8,184,600,19/03/2018,0.7548,6
31/03/2018,101,2,10,AG CAJABAMBA,103835,7653449,0,1,364,1000,15/03/2018,0.5,12
31/03/2018,101,1,189,EOB PAUCARTAMBO,103994,7637941,0,1,248,8000,7/03/2018,0.4551,1
31/03/2018,104,7,107,AG C.C. LA NEGRITA,161541,7662031,0,6,731,20000,21/03/2018,0.24,24
31/03/2018,101,3,14,AG VIRU,166483,7659184,0,3,205,1560,19/03/2018,0.4798,4
31/03/2018,104,2,73,AG HUARMACA,161615,7659688,0,6,424,3000,19/03/2018,0.4308,12
31/03/2018,101,1,101,AG CAMANA,168186,7664454,0,1,180,2000,22/03/2018,0.3277,1
31/03/2018,101,1,213,EOBP CHOCOPE,104542,7660246,0,1,150,1000,20/03/2018,0.4877,1
31/03/2018,103,36,110,AG CHIVAY,174321,7648617,0,34,365,3000,13/03/2018,0.39,12
31/03/2018,101,2,42,OF CORRESPONSAL BN AYABACA,168336,7669764,0,3,365,1500,23/03/2018,0.52,12
31/03/2018,101,1,109,AG LA JOYA,168506,7647968,0,1,181,7000,13/03/2018,0.38,1
31/03/2018,101,3,2,AG CHEPEN,105279,7670528,0,1,139,2000,23/03/2018,0.5,4
31/03/2018,104,1,108,AG CAYMA,161721,7671174,0,6,89,1000,24/03/2018,0.439,1
31/03/2018,102,11,17,AG BARRANCA,241470,7642576,0,15,306,2000,9/03/2018,0.8,10
31/03/2018,104,2,104,AG CORIRE,161724,7650467,0,9990,365,2000,13/03/2018,0.41,12
31/03/2018,102,11,153,AG MOQUEGUA,241737,7646099,0,99,217,500,12/03/2018,0.7548,7
31/03/2018,104,2,173,AG ICA,161748,7631498,0,6,365,10000,5/03/2018,0.2671,12
31/03/2018,103,36,67,AG CHACHAPOYAS,177852,7633602,0,12,365,2542,5/03/2018,0.42,12
31/03/2018,104,1,108,AG CAYMA,161808,7659472,0,6,91,3000,19/03/2018,0.3519,1
31/03/2018,104,1,108,AG CAYMA,161810,7643377,0,6,90,10000,17/03/2018,0.279,1
31/03/2018,102,32,67,AG CHACHAPOYAS,243115,7644238,0,1,306,500,9/03/2018,0.6478,10
31/03/2018,103,20,307,AG ATE FC,103917,7630322,0,1,217,1600,2/03/2018,0.1115,7
31/03/2018,103,36,2,AG CHEPEN,179233,7650312,0,12,549,7000,13/03/2018,0.399,18
31/03/2018,103,2,8,AG LA ESPERANZA,104396,7633029,0,1,184,1000,6/03/2018,0.6954,6
31/03/2018,103,36,120,AG CUZCO,179433,7636510,0,12,549,4000,6/03/2018,0.3016,18
31/03/2018,104,2,8,AG LA ESPERANZA,102168,7633116,0,5000,731,20000,6/03/2018,0.2,24
31/03/2018,102,32,67,AG CHACHAPOYAS,245176,7670340,0,1,361,3000,23/03/2018,0.6478,12
31/03/2018,103,10,5,AG ZONA FRANCA,104475,7673741,0,1,37,700,26/03/2018,0.2,1
31/03/2018,104,2,17,AG BARRANCA,162039,7623239,0,6,395,2000,6/03/2018,0.37,12
31/03/2018,103,11,5,AG ZONA FRANCA,104840,7650648,0,1,749,2750,15/03/2018,0.18,24
31/03/2018,104,1,81,AG SANTIAGO DE CHUCO,102365,7632468,0,1,81,10000,3/03/2018,0.2514,1
31/03/2018,104,1,156,AG PAMPA INALAMBRICA,162179,7661596,0,6,90,5000,20/03/2018,0.3182,1
31/03/2018,101,1,186,EOB URIPA,170249,7655250,0,1,270,1000,16/03/2018,0.5262,1
31/03/2018,101,3,2,AG CHEPEN,106080,7646896,0,1,185,6500,13/03/2018,0.42,4
31/03/2018,101,3,70,AG JAEN,170305,7621407,0,1,197,10000,6/03/2018,0.3458,4
31/03/2018,102,11,67,AG CHACHAPOYAS,256152,7673228,0,8,372,2000,26/03/2018,0.7212,12
31/03/2018,104,2,312,AG CHOSICA,162267,7668136,0,9990,561,5400,22/03/2018,0.4,18
31/03/2018,101,1,101,AG CAMANA,170402,7639412,0,1,180,2400,9/03/2018,0.36,1
31/03/2018,103,36,2,AG CHEPEN,105756,7677399,0,11,370,4000,28/03/2018,0.3994,12
31/03/2018,101,1,101,AG CAMANA,170429,7646761,0,1,180,9000,12/03/2018,0.3076,1
31/03/2018,102,11,155,AG TACNA CONO SUR,258123,7640293,0,34,396,1000,8/03/2018,0.6919,12
31/03/2018,103,36,155,AG TACNA CONO SUR,182151,7679808,0,34,557,10000,31/03/2018,0.2519,18
31/03/2018,103,36,114,AG AVELINO CACERES,183067,7638867,0,12,732,15000,8/03/2018,0.29,24
31/03/2018,104,1,154,AG TACNA CONO NORTE,162359,7649003,0,6,90,30000,13/03/2018,0.2,1
31/03/2018,103,36,153,AG MOQUEGUA,183848,7668496,0,34,365,1500,23/03/2018,0.335,12
31/03/2018,104,1,11,AG CHICLAYO,102933,7638032,0,5000,90,10000,7/03/2018,0.2933,1
31/03/2018,103,36,2,AG CHEPEN,106449,7669874,0,11,745,15000,23/03/2018,0.3,24
31/03/2018,103,36,103,AG MOLLENDO,185621,7658212,0,34,549,7000,17/03/2018,0.34,18
31/03/2018,101,1,109,AG LA JOYA,170786,7634121,0,1,122,2500,5/03/2018,0.4571,1
31/03/2018,103,36,2,AG CHEPEN,106811,7643020,0,12,458,3500,9/03/2018,0.5,15
31/03/2018,101,1,112,AG COCACHACRA,170816,7673518,0,1,210,14000,27/03/2018,0.31,1
31/03/2018,103,11,5,AG ZONA FRANCA,187410,7643464,0,1,118,500,9/03/2018,0.35,3
31/03/2018,101,2,2,AG CHEPEN,106847,7671628,0,1,372,1000,26/03/2018,0.6,12
31/03/2018,104,1,60,AG SAN MARCOS,162608,7664845,0,6,90,30000,21/03/2018,0.2,1
31/03/2018,101,1,151,AG TACNA,171216,7631913,0,1,308,25000,3/03/2018,0.3,1
31/03/2018,101,3,2,AG CHEPEN,106887,7627986,0,1,167,20000,1/03/2018,0.28,4
31/03/2018,101,3,2,AG CHEPEN,106895,7641677,0,1,550,10000,8/03/2018,0.33,12
31/03/2018,101,1,104,AG CORIRE,172041,7642518,0,3,150,4000,9/03/2018,0.4,1
31/03/2018,103,36,105,AG EL PEDREGAL,190080,7675055,0,13,555,5000,27/03/2018,0.33,18
31/03/2018,101,2,2,AG CHEPEN,106925,7673197,0,1,434,4000,26/03/2018,0.48,14
31/03/2018,103,11,8,AG LA ESPERANZA,109999,7655312,0,1,366,4100,15/03/2018,0.18,12
31/03/2018,104,2,151,AG TACNA,162998,7649983,0,5000,395,2000,14/03/2018,0.46,12
31/03/2018,103,36,112,AG COCACHACRA,190247,7657506,0,11,1093,15000,19/03/2018,0.3,35
31/03/2018,101,3,2,AG CHEPEN,106960,7633066,0,1,198,3000,5/03/2018,0.45,4
31/03/2018,101,1,189,EOB PAUCARTAMBO,172570,7660248,0,1,228,500,23/03/2018,0.5338,1
31/03/2018,103,36,133,AG ANTA,190328,7630764,0,12,731,17000,5/03/2018,0.22,24
31/03/2018,104,2,59,AG CHOTA,104416,7637173,0,1,184,500,6/03/2018,0.501,6
31/03/2018,104,2,114,AG AVELINO CACERES,163060,7642779,0,6,185,700,9/03/2018,0.5505,6
31/03/2018,101,3,2,AG CHEPEN,107196,7653941,0,1,239,5500,15/03/2018,0.39,4
31/03/2018,104,2,114,AG AVELINO CACERES,163060,7638437,0,6,184,1000,7/03/2018,0.42,6
31/03/2018,101,2,61,AG TAMBO GRANDE,172722,7628306,0,3,366,2010,1/03/2018,0.46,12
31/03/2018,101,2,2,AG CHEPEN,107300,7666786,0,1,379,2000,22/03/2018,0.5,12
31/03/2018,104,2,59,AG CHOTA,104508,7628781,0,1,732,13000,1/03/2018,0.2998,24
31/03/2018,104,7,105,AG EL PEDREGAL,163080,7628174,0,1,366,20000,1/03/2018,0.2314,12
31/03/2018,101,3,2,AG CHEPEN,107531,7650942,0,1,179,1000,15/03/2018,0.55,4
31/03/2018,104,2,8,AG LA ESPERANZA,104717,7636553,0,9990,365,3000,6/03/2018,0.4,12
31/03/2018,101,2,2,AG CHEPEN,107723,7678781,0,1,370,3500,28/03/2018,0.44,12
31/03/2018,101,1,109,AG LA JOYA,173140,7650458,0,1,180,12000,14/03/2018,0.3,1
31/03/2018,101,3,2,AG CHEPEN,107786,7662834,0,1,147,4000,20/03/2018,0.43,4
31/03/2018,101,1,105,AG EL PEDREGAL,173276,7655722,0,1,180,10000,16/03/2018,0.4,1
31/03/2018,103,11,7,AG EL PORVENIR,111182,7671605,0,1,375,6500,24/03/2018,0.18,12
31/03/2018,104,2,2,AG CHEPEN,105274,7667990,0,1,578,28000,23/03/2018,0.29,18
31/03/2018,101,2,3,AG HUAMACHUCO,108429,7663520,0,1,365,3000,21/03/2018,0.42,12
31/03/2018,104,1,154,AG TACNA CONO NORTE,163367,7642694,0,6,90,40000,9/03/2018,0.2086,1
31/03/2018,101,1,105,AG EL PEDREGAL,173829,7646903,0,1,110,3000,19/03/2018,0.45,1
31/03/2018,103,36,7,AG EL PORVENIR,111642,7638149,0,11,365,10000,7/03/2018,0.2694,12
31/03/2018,104,1,2,AG CHEPEN,105347,7652913,0,1,90,3000,15/03/2018,0.4364,1
31/03/2018,104,2,2,AG CHEPEN,105362,7671050,0,1,736,25000,28/03/2018,0.207,24
31/03/2018,101,1,105,AG EL PEDREGAL,173851,7646845,0,1,181,20000,13/03/2018,0.265,1
31/03/2018,103,11,5,AG ZONA FRANCA,111709,7659991,0,1,214,9000,19/03/2018,0.2,7
31/03/2018,104,1,154,AG TACNA CONO NORTE,163483,7655617,0,6,90,5000,16/03/2018,0.3205,1
31/03/2018,103,36,108,AG CAYMA,192546,7679420,0,12,370,5000,31/03/2018,0.323,12
31/03/2018,103,20,307,AG ATE FC,112625,7628690,0,1,672,24500,5/03/2018,0.1115,22
31/03/2018,103,11,5,AG ZONA FRANCA,112792,7660604,0,1,61,500,19/03/2018,0.45,2
31/03/2018,104,7,2,AG CHEPEN,105431,7677534,0,1,370,1000,28/03/2018,0.52,12
31/03/2018,103,36,3,AG HUAMACHUCO,114776,7645383,0,11,549,8000,12/03/2018,0.43,18
31/03/2018,101,1,105,AG EL PEDREGAL,174595,7661903,0,1,180,6000,21/03/2018,0.37,1
31/03/2018,104,2,104,AG CORIRE,163762,7647694,0,6,384,2000,13/03/2018,0.42,12
31/03/2018,104,2,104,AG CORIRE,163763,7628489,0,1,365,2000,2/03/2018,0.5,12
31/03/2018,101,2,129,AG PUNO,177789,7645365,0,1,367,5000,13/03/2018,0.352,12
31/03/2018,103,2,86,EOB SAN MIGUEL,194209,7639384,0,3,365,2000,7/03/2018,0.35,12
31/03/2018,104,2,155,AG TACNA CONO SUR,163809,7663706,0,6,395,2000,21/03/2018,0.36,12
31/03/2018,104,2,213,EOBP CHOCOPE,105594,7651956,0,1,555,10000,17/03/2018,0.3478,18
31/03/2018,101,1,161,OF CORRESPONSAL BN TARATA,178908,7677532,0,3,205,5000,28/03/2018,0.3929,1
31/03/2018,101,3,10,AG CAJABAMBA,178980,7650213,0,1,362,3000,14/03/2018,0.3864,6
31/03/2018,103,11,7,AG EL PORVENIR,115791,7679668,0,1,329,3000,31/03/2018,0.18,10
31/03/2018,101,2,61,AG TAMBO GRANDE,179457,7647327,0,1,549,5010,13/03/2018,0.4221,18
31/03/2018,101,1,161,OF CORRESPONSAL BN TARATA,179474,7653096,0,3,210,5500,17/03/2018,0.3449,1
31/03/2018,103,36,7,AG EL PORVENIR,116220,7627457,0,11,731,35000,2/03/2018,0.2564,24
31/03/2018,101,1,213,EOBP CHOCOPE,179858,7644383,0,4,210,500,9/03/2018,0.6064,1
31/03/2018,104,2,193,EOB CIUDAD MUNICIPAL,166071,7661756,0,5,366,5000,20/03/2018,0.3802,12
31/03/2018,101,3,213,EOBP CHOCOPE,111418,7656530,0,3,171,500,17/03/2018,0.6055,4
31/03/2018,103,36,75,EOB MOTUPE,199380,7631388,0,11,731,5000,2/03/2018,0.4169,24
31/03/2018,101,2,60,AG SAN MARCOS,179953,7662144,0,3,487,2500,20/03/2018,0.4431,14
31/03/2018,103,36,55,AG OLMOS,199424,7655997,0,12,153,610,16/03/2018,0.75,5
31/03/2018,104,2,151,AG TACNA,166250,7639901,0,5000,366,2000,8/03/2018,0.46,12
31/03/2018,103,36,213,EOBP CHOCOPE,117345,7650016,0,12,1461,20000,16/03/2018,0.2543,48
31/03/2018,101,1,110,AG CHIVAY,180326,7629016,0,1,175,6000,1/03/2018,0.35,1
31/03/2018,103,36,105,AG EL PEDREGAL,199608,7648786,0,34,365,2500,13/03/2018,0.42,12
31/03/2018,101,1,213,EOBP CHOCOPE,112134,7662145,0,3,90,2000,20/03/2018,0.46,1
31/03/2018,101,2,9,AG CAJAMARCA,180385,7642735,0,1,365,2000,9/03/2018,0.4911,12
31/03/2018,104,1,14,AG VIRU,166500,7654041,0,5000,90,70000,15/03/2018,0.2,1
31/03/2018,101,2,195,EOB HUANCANE,180810,7641649,0,3,732,7000,8/03/2018,0.3422,24
31/03/2018,104,2,8,AG LA ESPERANZA,166680,7553342,0,5000,365,3000,2/03/2018,0.3766,12
31/03/2018,103,36,14,AG VIRU,200898,7642791,0,11,365,1000,9/03/2018,0.4893,12
31/03/2018,101,1,103,AG MOLLENDO,180892,7675972,0,3,201,10000,28/03/2018,0.3,1
31/03/2018,101,2,103,AG MOLLENDO,181006,7677452,0,4,742,5000,31/03/2018,0.3852,24
31/03/2018,104,1,219,EOBP OTUZCO,166973,7640277,0,5000,90,2000,9/03/2018,0.48,1
31/03/2018,101,1,104,AG CORIRE,181264,7628792,0,1,185,3000,2/03/2018,0.42,1
31/03/2018,104,2,3,AG HUAMACHUCO,167238,7625783,0,1,1107,20000,23/03/2018,0.3043,36
31/03/2018,101,1,173,AG ICA,181384,7673778,0,1,210,5000,26/03/2018,0.4501,1
31/03/2018,103,36,14,AG VIRU,120744,7639793,0,12,731,5000,14/03/2018,0.3769,24
31/03/2018,104,2,156,AG PAMPA INALAMBRICA,167432,7629360,0,6,393,1000,5/03/2018,0.491,12
31/03/2018,104,7,2,AG CHEPEN,106075,7625586,0,6,186,3000,8/03/2018,0.4264,6
31/03/2018,101,1,162,OF CORRESPONSAL BN CANDARAVE,181503,7653399,0,3,180,1200,15/03/2018,0.4258,1
31/03/2018,103,36,155,AG TACNA CONO SUR,203471,7643062,0,11,732,20000,9/03/2018,0.2504,24
31/03/2018,104,2,73,AG HUARMACA,167786,7629143,0,6,426,4000,2/03/2018,0.4407,12
31/03/2018,101,3,86,EOB SAN MIGUEL,113111,7647732,0,1,245,7000,12/03/2018,0.38,4
31/03/2018,104,1,73,AG HUARMACA,167978,7643100,0,6,90,1000,9/03/2018,0.5032,1
31/03/2018,101,3,213,EOBP CHOCOPE,113198,7641663,0,3,215,1000,8/03/2018,0.5645,4
31/03/2018,103,11,16,AG TUMBES,121310,7668992,0,1,364,1000,23/03/2018,0.18,12
31/03/2018,103,36,68,AG ANDAHUAYLAS,204125,7675245,0,12,187,2000,28/03/2018,0.34,6
31/03/2018,103,36,320,AG HUACHO,122370,7650712,0,12,677,6000,28/03/2018,0.3,22
31/03/2018,104,2,2,AG CHEPEN,106224,7657366,0,1,425,20000,16/03/2018,0.28,12
31/03/2018,103,11,154,AG TACNA CONO NORTE,204399,7642989,0,1,306,4400,10/03/2018,0.18,10
31/03/2018,101,1,104,AG CORIRE,182647,7637856,0,1,210,15000,7/03/2018,0.35,1
31/03/2018,104,2,2,AG CHEPEN,106233,7649640,0,1,395,2000,14/03/2018,0.5,12
31/03/2018,104,2,9,AG CAJAMARCA,168437,7650168,0,6,213,4000,14/03/2018,0.3864,6
31/03/2018,104,2,2,AG CHEPEN,106234,7634278,0,1,364,2000,6/03/2018,0.5,12
31/03/2018,101,1,109,AG LA JOYA,184664,7641237,0,1,210,10000,9/03/2018,0.32,1
31/03/2018,101,2,109,AG LA JOYA,185117,7671403,0,1,381,2000,24/03/2018,0.458,12
31/03/2018,103,36,209,EOB CANCHAQUE,204805,7654791,0,12,185,500,16/03/2018,0.5619,6
31/03/2018,101,3,86,EOB SAN MIGUEL,185748,7660708,0,1,214,4000,20/03/2018,0.5,4
31/03/2018,103,36,109,AG LA JOYA,123790,7648937,0,34,365,1500,14/03/2018,0.5,12
31/03/2018,101,2,10,AG CAJABAMBA,113601,7636469,0,1,550,6000,8/03/2018,0.43,6
31/03/2018,104,2,2,AG CHEPEN,106333,7632977,0,1,365,2000,5/03/2018,0.52,12
31/03/2018,103,36,101,AG CAMANA,205181,7677992,0,34,732,11000,31/03/2018,0.2951,24
31/03/2018,103,36,156,AG PAMPA INALAMBRICA,124264,7629264,0,11,365,2000,1/03/2018,0.3008,12
31/03/2018,103,36,155,AG TACNA CONO SUR,124338,7651443,0,11,365,1000,14/03/2018,0.47,12
31/03/2018,101,2,9,AG CAJAMARCA,113903,7654960,0,1,365,1500,16/03/2018,0.4798,12
31/03/2018,101,3,13,AG SULLANA,188177,7634834,0,1,188,14000,6/03/2018,0.2958,4
31/03/2018,104,2,78,EOB PEDRO RUIZ,170172,7633487,0,6,365,13000,5/03/2018,0.29,12
31/03/2018,103,36,114,AG AVELINO CACERES,208523,7630223,0,6,365,2000,6/03/2018,0.44,12
31/03/2018,101,3,10,AG CAJABAMBA,114012,7666983,0,1,202,600,22/03/2018,0.63,4
31/03/2018,101,3,14,AG VIRU,188307,7600215,0,1,191,6000,7/03/2018,0.4201,4
31/03/2018,101,3,14,AG VIRU,188319,7630515,0,1,723,10000,2/03/2018,0.3298,6
31/03/2018,101,3,15,AG CHIMBOTE,188358,7654987,0,1,248,15000,16/03/2018,0.3158,4
31/03/2018,101,3,130,AG AYACUCHO,188627,7659417,0,1,261,6000,19/03/2018,0.3723,4
31/03/2018,101,2,54,AG BAMBAMARCA,188839,7666588,0,3,365,1200,22/03/2018,0.6,12
31/03/2018,104,2,2,AG CHEPEN,106726,7648418,0,1,365,5000,14/03/2018,0.3195,12
31/03/2018,103,11,8,AG LA ESPERANZA,127465,7679528,0,1,366,2755,31/03/2018,0.2682,12
31/03/2018,104,2,103,AG MOLLENDO,170554,7657056,0,1,365,2000,16/03/2018,0.4471,12
31/03/2018,103,11,8,AG LA ESPERANZA,127851,7678574,0,1,159,600,28/03/2018,0.2,5
31/03/2018,101,3,3,AG HUAMACHUCO,114358,7662842,0,1,240,2000,20/03/2018,0.5,4
31/03/2018,103,36,213,EOBP CHOCOPE,128147,7624341,0,12,742,12000,1/03/2018,0.3,24
31/03/2018,101,2,3,AG HUAMACHUCO,114667,7674230,0,1,369,5000,28/03/2018,0.3991,12
31/03/2018,103,36,112,AG COCACHACRA,213775,7675110,0,11,370,6000,27/03/2018,0.37,12
31/03/2018,104,2,2,AG CHEPEN,107090,7634970,0,6,364,5000,6/03/2018,0.39,12
31/03/2018,104,2,102,AG AREQUIPA,170680,7656036,0,6,549,3000,16/03/2018,0.3839,18
31/03/2018,103,2,12,AG PIURA,130837,7655797,0,13,185,500,16/03/2018,0.7348,6
31/03/2018,104,2,108,AG CAYMA,170736,7678060,0,1,553,11000,28/03/2018,0.2896,18
31/03/2018,101,1,213,EOBP CHOCOPE,116712,7638527,0,3,183,3500,7/03/2018,0.45,1
31/03/2018,101,1,213,EOBP CHOCOPE,116719,7641939,0,3,184,5000,8/03/2018,0.43,1
31/03/2018,104,2,2,AG CHEPEN,107316,7662768,0,1,365,4000,20/03/2018,0.4364,12
31/03/2018,103,2,14,AG VIRU,131549,7642505,0,1,365,2000,9/03/2018,0.6851,12
31/03/2018,103,36,62,AG PAITA,215532,7666708,0,11,763,17000,22/03/2018,0.313,25
