Fecha_Cierre,Modulo,Tipo_Ope,Cod_Ofi,Desc_Ofi,Cta_Cliente,Operacion,Sub_Operacion,Sub_Tipo,Plazo,Monto_Desembolso_MN,Fec_Desembolso,Tasa,Total_Cuotas
31/05/2018,104,2,2,AG CHEPEN,106303,7754008,0,1,732,41800,17/05/2018,0.213,24
31/05/2018,104,7,2,AG CHEPEN,106308,7747722,0,6,467,4032,10/05/2018,0.4384,15
31/05/2018,103,36,107,AG C.C. LA NEGRITA,123720,7740032,0,34,365,5000,7/05/2018,0.2708,12
31/05/2018,101,2,54,AG BAMBAMARCA,114058,7738177,0,3,518,5300,3/05/2018,0.4121,15
31/05/2018,104,2,2,AG CHEPEN,106399,7785226,0,1,734,14000,29/05/2018,0.3298,24
31/05/2018,101,2,212,EOBP MORROPE,114242,7755444,0,99,365,10000,14/05/2018,0.38,12
31/05/2018,104,7,2,AG CHEPEN,106517,7767981,0,1,365,3000,22/05/2018,0.3864,12
31/05/2018,104,7,2,AG CHEPEN,106544,7770026,0,1,457,10000,21/05/2018,0.3,15
31/05/2018,103,11,8,AG LA ESPERANZA,127512,7748526,0,1,365,2000,9/05/2018,0.29,12
31/05/2018,101,3,219,EOBP OTUZCO,116410,7742631,0,4,156,6000,7/05/2018,0.4,4
31/05/2018,104,2,2,AG CHEPEN,107060,7736262,0,1,365,3500,2/05/2018,0.3864,12
31/05/2018,101,3,213,EOBP CHOCOPE,116897,7765688,0,3,245,7180,18/05/2018,0.41,4
31/05/2018,104,7,2,AG CHEPEN,107227,7751821,0,1,551,26000,10/05/2018,0.2388,18
31/05/2018,103,2,14,AG VIRU,131545,7735067,0,1,184,3000,2/05/2018,0.6406,6
31/05/2018,101,3,86,EOB SAN MIGUEL,117307,7759789,0,1,185,10000,16/05/2018,0.37,4
31/05/2018,101,3,207,EOBP CUTERVO,117366,7763863,0,1,207,10036,17/05/2018,0.3358,4
31/05/2018,103,36,17,AG BARRANCA,132358,7766722,0,12,366,2000,19/05/2018,0.38,12
31/05/2018,104,2,2,AG CHEPEN,107704,7768686,0,9990,315,1000,21/05/2018,0.5,10
31/05/2018,103,36,61,AG TAMBO GRANDE,133549,7746382,0,12,732,10000,10/05/2018,0.35,24
